The Velocity of Gary,1998,1697,5,tt0120878
Velvet Goldmine,1998,33966,7,tt0120879
Waiting for the Tenor,1998,158,5,tt0120880
Les couloirs du temps: Les visiteurs II,1998,11111,6,tt0120882
Wag the Dog,1997,79421,7,tt0120885
The Wedding Singer,1998,136159,6,tt0120888
What Dreams May Come,1998,103032,7,tt0120889
Wild Things,1998,109754,6,tt0120890
Wild Wild West,1999,153873,5,tt0120891
Immortality,1998,5676,6,tt0120894
My Life So Far,1999,2810,6,tt0120899
The Real Howard Spitz,1998,302,5,tt0120900
Wrongfully Accused,1998,23929,6,tt0120901
The X Files,1998,101699,7,tt0120902
X-Men,2000,575186,7,tt0120903
Zero Effect,1998,13861,6,tt0120906
eXistenZ,1999,94526,6,tt0120907
Fantasia 2000,1999,35523,7,tt0120910
Men in Black II,2002,345961,6,tt0120912
Titan A.E.,2000,58977,6,tt0120913
Star Wars: Episode I - The Phantom Menace,1999,738342,6,tt0120915
The Emperor's New Groove,2000,182768,7,tt0120917
Corpse Bride,2005,247533,7,tt0121164
Triad Story,1990,141,5,tt0121419
The Man with My Face,1951,327,6,tt0121515
Mirage,1990,329,5,tt0121556
Shergar,1999,412,5,tt0121744
Star Wars: Episode II - Attack of the Clones,2002,649188,6,tt0121765
Star Wars: Episode III - Revenge of the Sith,2005,719510,7,tt0121766
Faithfully Yours,1988,299,5,tt0121922
Airborne,1998,613,3,tt0121974
Baazi,1995,2213,6,tt0121989
The Forty-Niners,1954,131,6,tt0122072
Frog and Wombat,1998,206,5,tt0122076
You're Killing Me...,1999,250,4,tt0122132
Empire of Ash III,1989,105,3,tt0122145
Lethal Weapon 4,1998,154380,6,tt0122151
Lured Innocence,2000,301,4,tt0122161
Madhosh,1974,253,6,tt0122162
Timeless Bottomless Bad Movie,1997,223,6,tt0122187
Trash,1999,327,5,tt0122194
Serial Killing 4 Dummys,2004,719,5,tt0122247
Butterbox Babies,1995,156,6,tt0122418
Chaalbaaz,1989,1452,6,tt0122427
Dead Broke,1998,128,5,tt0122452
Return to Me,2000,19740,6,tt0122459
How the Toys Saved Christmas,1996,476,6,tt0122494
The Acid House,1998,7298,6,tt0122515
Henry Fool,1997,6916,7,tt0122529
An Ideal Husband,1999,15196,6,tt0122541
Sista kontraktet,1998,1229,6,tt0122573
La gran fiesta,1986,123,6,tt0122578
One Tough Cop,1998,1158,5,tt0122642
The Reincarnation of Isabel,1973,743,5,tt0122685
Ronin,1998,173516,7,tt0122690
The Second Wife,1998,425,6,tt0122701
Shopping for Fangs,1997,173,5,tt0122710
Small Soldiers,1998,92191,6,tt0122718
Starke Zeiten,1988,106,3,tt0122732
Tail Lights Fade,1999,721,4,tt0122743
Twin Sitters,1994,2989,6,tt0122768
Viola Kisses Everybody,1998,533,5,tt0122785
Yellow,1997,201,5,tt0122804
Among Giants,1998,891,6,tt0122906
Analyze This,1999,146621,6,tt0122933
Animal Room,1995,325,5,tt0122946
Arrival II,1998,2786,3,tt0122961
Assault of the Party Nerds 2: The Heavy Petting Detective,1995,153,2,tt0122968
Bruno,2000,1380,6,tt0123003
Dead Man's Curve,1998,4367,5,tt0123034
The Elf Who Didn't Believe,2000,116,3,tt0123055
Foreign Correspondents,1999,206,6,tt0123078
In the Winter Dark,1998,287,6,tt0123114
Michael Kael contre la World News Company,1998,220,4,tt0123172
The Other Sister,1999,11854,6,tt0123209
Parting Shots,1998,919,5,tt0123215
Just the Ticket,1998,1836,5,tt0123221
Tokyo biyori,1997,249,6,tt0123302
Why Do Fools Fall in Love,1998,3759,6,tt0123324
Alegria,1999,533,6,tt0123376
Blinded,1997,138,4,tt0123685
Confessions of a Sexist Pig,1998,178,4,tt0123726
Cube,1997,214573,7,tt0123755
Don Juan,1998,436,4,tt0123808
Family Plan,1997,995,5,tt0123832
Invaders of the Lost Gold,1982,368,2,tt0123915
Jeanne and the Perfect Guy,1998,701,6,tt0123923
Life,1999,46454,6,tt0123964
Looking for Lola,1997,309,5,tt0123975
Love Kills,1998,230,4,tt0123977
Lover Boy,1989,139,5,tt0123982
Kiss & Tell,1997,211,4,tt0123983
Madeline,1998,6868,6,tt0123987
Reasons of the Heart,1996,132,6,tt0124093
Strangeland,1998,6637,5,tt0124102
Blue Ridge Fall,1999,368,5,tt0124119
Sparkler,1997,419,5,tt0124137
Two Girls and a Guy,1997,6811,5,tt0124179
Under the Skin,1997,1370,6,tt0124185
Very Bad Things,1998,45177,6,tt0124198
Big and Little Wong Tin Bar,1962,157,6,tt0124296
Blast from the Past,1999,59995,6,tt0124298
The Cider House Rules,1999,93763,7,tt0124315
Redline,1997,1136,4,tt0124349
Dreamaniac,1986,469,3,tt0124442
Finding North,1998,287,6,tt0124555
Return to Paradise,1998,13837,6,tt0124595
Hajka,1977,180,6,tt0124701
He Got Game,1998,44837,6,tt0124718
Hidden Agenda,1999,366,4,tt0124743
Patlabor 2: The Movie,1993,3760,7,tt0124770
Orgazmo,1997,34852,6,tt0124819
Police Woman,1973,1415,3,tt0124836
Simon Birch,1998,20543,6,tt0124879
Thursday,1998,17329,7,tt0124901
Black Heat,1976,165,4,tt0125015
Heartbreakers,2001,51944,6,tt0125022
Dancing on the Moon,1997,214,6,tt0125058
The Hanging Garden,1997,2820,6,tt0125128
The Drifting Classroom,1987,190,5,tt0125201
I Think I Do,1997,1552,6,tt0125209
I Woke Up Early the Day I Died,1998,643,5,tt0125211
"Baker County, U.S.A.",1982,596,5,tt0125308
The Kiss of Her Flesh,1968,180,5,tt0125316
Kitchen Party,1997,345,6,tt0125319
Lifepod,1981,223,4,tt0125366
Love God,1997,143,5,tt0125381
Notting Hill,1999,278778,7,tt0125439
Paulie,1998,14415,6,tt0125454
The Planet of Junior Brown,1997,271,6,tt0125460
Sophie's World,1999,1819,5,tt0125507
Sue,1997,1333,7,tt0125522
Open Your Eyes,1997,64531,7,tt0125659
Man on the Moon,1999,124970,7,tt0125664
Bongwater,1998,3367,5,tt0125678
Escort Girl,1941,194,4,tt0125737
Some Girl,1998,827,5,tt0125766
Harvest,1998,269,4,tt0125778
Insomnio,1998,210,5,tt0125799
Let's Get Lost,1997,413,6,tt0125828
Little Miss Magic,1998,146,2,tt0125841
Lulu on the Bridge,1998,3852,6,tt0125879
The Night That Never Happened,1997,215,5,tt0125950
Outside Providence,1999,8497,6,tt0125971
Passion in the Desert,1997,806,6,tt0125980
Scar City,1998,809,5,tt0126016
Shrek,2001,619032,7,tt0126029
What Rats Won't Do,1998,671,6,tt0126120
Alice of Wonderland in Paris,1966,140,5,tt0126189
Chamatkar,1992,5759,6,tt0126234
Chutney Popcorn,1999,991,5,tt0126240
Cookie's Fortune,1999,12805,6,tt0126250
Renegade Force,1998,692,5,tt0126253
Desert Blue,1998,2182,6,tt0126261
Pik lik sin fung,1988,274,6,tt0126301
Giovanni Falcone,1993,281,7,tt0126320
I Went Down,1997,2016,6,tt0126344
Legionnaire,1998,22775,5,tt0126388
The Incredible Adventures of Marco Polo on His Journeys to the Ends of the Earth,1998,492,4,tt0126411
Pete's Meteor,1998,339,4,tt0126423
Pecker,1998,13430,6,tt0126604
Santitos,1999,514,6,tt0126651
A Stranger in the Kingdom,1999,182,5,tt0126680
Tiger Claws II,1996,385,4,tt0126698
Sorority House Vampires,1998,267,1,tt0126714
23,1998,6446,7,tt0126765
Art House,1998,242,4,tt0126787
Bedrooms and Hallways,1998,3232,6,tt0126810
Green Fish,1997,1565,7,tt0126838
Date with Disaster,1957,115,5,tt0126856
The Loss of Sexual Innocence,1999,3073,5,tt0126859
Denial,1998,1016,5,tt0126861
Deewana,1992,6178,6,tt0126871
Election,1999,90881,7,tt0126886
A Fish in the Bathtub,1998,284,5,tt0126908
For Love of the Game,1999,32238,6,tt0126916
The Girl Gets Moe,1997,214,4,tt0126928
Hav Plenty,1997,969,6,tt0126938
James Dean: Race with Destiny,1997,304,4,tt0126973
Lassie's Great Adventure,1963,215,6,tt0126993
Race,1998,102,5,tt0127020
Neon Maniacs,1986,2194,5,tt0127045
The Panther Squad,1984,251,3,tt0127069
Fatal Passion,1995,202,4,tt0127143
The Ride,1997,406,6,tt0127247
The Shadow Men,1997,1049,4,tt0127276
Six Ways to Sunday,1997,1391,6,tt0127288
Sixth Happiness,1997,128,6,tt0127289
Splendor,1999,3084,6,tt0127296
The Sticky Fingers of Time,1997,432,6,tt0127302
Titanic Town,1998,409,6,tt0127319
Waking the Dead,2000,6795,6,tt0127349
Walking Thunder,1995,178,5,tt0127350
Jackie Chan's Who Am I?,1998,37200,6,tt0127357
Zack and Reba,1998,325,5,tt0127361
To the Limit,1997,232,4,tt0127368
American Tigers,1996,116,4,tt0127417
Clubland,1999,207,5,tt0127489
Death House,1988,454,4,tt0127503
Divorcing Jack,1998,2004,6,tt0127516
Elizabeth,1998,93812,7,tt0127536
Physical Jerks,1997,166,7,tt0127603
Kiss the Sky,1998,732,5,tt0127629
Land of the Free,1998,337,4,tt0127637
Laserhawk,1997,532,4,tt0127640
The Night Caller,1998,438,5,tt0127702
Another Day in Paradise,1998,8328,6,tt0127722
Can't Hardly Wait,1998,46460,6,tt0127723
Recoil,1998,565,5,tt0127751
L.E.T.H.A.L. Ladies: Return to Savage Beach,1998,1092,3,tt0127759
Starstruck,1998,278,4,tt0127901
Freak Talks About Sex,1999,606,6,tt0127914
TGV,1998,160,7,tt0127915
Tale of the Mummy,1998,3015,4,tt0127919
The Tichborne Claimant,1998,194,6,tt0127933
Walking to the Waterline,1998,299,6,tt0127969
All in Good Taste,1983,433,3,tt0128037
The Confession,1999,2410,6,tt0128137
The Dream Catcher,1999,538,6,tt0128170
"First Love, Last Rites",1997,314,5,tt0128214
Flophouse,2002,215,2,tt0128216
Grey Owl,1999,3418,6,tt0128239
Instinct,1999,31972,6,tt0128278
No. 3,1997,580,6,tt0128371
With Fire and Sword,1999,4430,7,tt0128378
Rounders,1998,142955,7,tt0128442
Rushmore,1998,171280,7,tt0128445
Shadow Zone: My Teacher Ate My Homework,1997,223,5,tt0128473
Operation Splitsville,1998,314,4,tt0128591
Summer of the Monkeys,1998,527,6,tt0128648
You've Got Mail,1998,197376,6,tt0128853
Anni 90,1992,385,4,tt0128933
Bach Cello Suite #4: Sarabande,1997,207,5,tt0128949
The Bumblebee Flies Anyway,1999,1686,6,tt0128977
Dark Harbor,1998,2454,6,tt0129023
Facade,1999,235,4,tt0129028
Dilemma,1997,156,3,tt0129040
Falling Fire,1997,205,4,tt0129082
The Gambler,1997,376,6,tt0129111
Gaston's War,1997,275,6,tt0129114
Hell's Kitchen,1998,2427,4,tt0129136
The Iron Giant,1999,173754,8,tt0129167
Lowball,1996,117,5,tt0129211
Occhio alla perestrojka,1990,172,4,tt0129271
The Out-of-Towners,1999,13135,5,tt0129280
Patch Adams,1998,106231,6,tt0129290
First Love,1978,279,6,tt0129320
Ravenous,1999,37026,7,tt0129332
There's Something About Mary,1998,292821,7,tt0129387
A Soldier's Sweetheart,1998,586,6,tt0129414
Trained to Kill,1989,117,5,tt0129438
Twice a Man,1964,127,6,tt0129470
Vacanze di Natale '90,1990,594,4,tt0129511
Watchers 4,1998,586,3,tt0129568
Women in Revolt,1971,713,5,tt0129631
The Wonderful Ice Cream Suit,1998,591,6,tt0129634
Train Birds,1998,1148,7,tt0129659
Bandyta,1997,909,6,tt0129774
An Average Little Man,1977,2443,8,tt0129794
Cuisine americaine,1998,853,6,tt0129854
Dog Park,1998,2106,5,tt0129884
Ernest in the Army,1998,2227,4,tt0129908
Charades,1998,363,5,tt0129922
The Chambermaid on the Titanic,1997,1286,6,tt0129923
High Voltage,1997,530,4,tt0129992
I Still Know What You Did Last Summer,1998,69262,4,tt0130018
"I Love You, Don't Touch Me!",1997,457,5,tt0130019
Mickey Blue Eyes,1999,35418,5,tt0130121
The New Swiss Family Robinson,1998,728,4,tt0130142
P.U.N.K.S.,1999,1312,4,tt0130172
Notes of Love,1998,226,6,tt0130179
Postmortem,1998,1908,5,tt0130192
Random Encounter,1998,283,4,tt0130208
The Redeemer: Son of Satan!,1978,941,5,tt0130216
Samurai Cop,1991,7512,4,tt0130236
Sweet Jane,1998,530,7,tt0130297
Aimee & Jaguar,1999,6145,7,tt0130444
Dinosaur,2000,54219,6,tt0130623
Heart,1999,615,6,tt0130761
Run Lola Run,1998,189335,7,tt0130827
Sieben Monde,1998,341,5,tt0130892
Painted Angels,1998,203,5,tt0130928
T.N.T.,1997,608,3,tt0131046
Two Idiots in Hollywood,1988,101,5,tt0131079
Bowfinger,1999,67087,6,tt0131325
Darkness Falls,1999,489,5,tt0131349
Edtv,1999,41826,6,tt0131369
A Fistful of Fingers,1995,699,6,tt0131396
I Got the Hook Up,1998,2068,4,tt0131436
Detective Conan: The Time Bombed Skyscraper,1997,2448,7,tt0131479
Misbegotten,1997,387,4,tt0131484
No Code of Conduct,1998,1405,4,tt0131502
Ring of Darkness,1979,280,4,tt0131510
The Outfitters,1999,101,5,tt0131517
Rogue Trader,1999,9544,6,tt0131566
Stir,1997,140,5,tt0131603
Unidentified Flying Objects: The True Story of Flying Saucers,1956,281,5,tt0131627
The Little Fox,1981,5351,8,tt0131636
Wing Commander,1999,16145,4,tt0131646
The Adventures of Rocky & Bullwinkle,2000,19457,4,tt0131704
BASEketball,1998,57058,6,tt0131857
Better Living,1998,127,4,tt0131972
Dead by Monday,2001,225,5,tt0132078
The First of May,1999,421,6,tt0132160
The Florentine,1999,589,5,tt0132164
Flypaper,1999,654,5,tt0132165
Hi-Life,1998,608,5,tt0132213
Driven,2001,39507,4,tt0132245
Mystery Men,1999,62104,6,tt0132347
October Sky,1999,83580,7,tt0132477
The Secret Laughter of Women,1999,635,6,tt0132502
At First Sight,1999,13053,6,tt0132512
To Walk with Lions,1999,795,6,tt0132563
Stargames,1998,317,1,tt0132662
BlackMale,2000,349,4,tt0132885
No One Writes to the Colonel,1999,1052,6,tt0132905
The Craic,1999,547,5,tt0132907
The Crow: Salvation,2000,10901,4,tt0132910
David Searching,1997,260,5,tt0132914
Dynamite Brothers,1974,383,3,tt0132933
Ishq,1997,9958,6,tt0133024
Teaching Mrs. Tingle,1999,19798,5,tt0133046
Lawyer Lawyer,1997,1449,6,tt0133059
Lightmaker,2001,132,7,tt0133063
Little Devils: The Birth,1993,212,3,tt0133064
The Matrix,1999,1696491,8,tt0133093
Naturally Native,1998,146,6,tt0133117
New Rose Hotel,1998,4648,5,tt0133122
Perpetrators of the Crime,1999,132,5,tt0133146
Planet of the Apes,2001,211293,5,tt0133152
"Welcome Back, Mr. McDonald",1997,1632,7,tt0133170
SLC Punk!,1998,26030,7,tt0133189
Shadow Run,1998,491,4,tt0133197
Treasure Planet,2002,104499,7,tt0133240
De trip van Teetje,1998,222,6,tt0133243
Task Force,1997,106,6,tt0133285
Paparazzi,1998,934,5,tt0133314
24 Nights,1999,333,6,tt0133327
Lovers of the Arctic Circle,1998,18159,7,tt0133363
Asterix and Obelix vs. Caesar,1999,39877,6,tt0133385
Best Laid Plans,1999,7265,6,tt0133412
Ervinka,1967,114,6,tt0133748
The Faculty,1998,111950,6,tt0133751
Hairshirt,1998,612,4,tt0133832
The Siege,1998,69017,6,tt0133952
Motel Blue,1997,152,4,tt0133981
A Murder of Crows,1998,7760,6,tt0133985
My Brother's War,1997,171,5,tt0133987
On Our Own,1998,159,5,tt0134002
Plunkett & Macleane,1999,9668,6,tt0134033
La riffa,1991,682,4,tt0134057
The Rugrats Movie,1998,18241,5,tt0134067
Scream 3,2000,124801,5,tt0134084
The Talented Mr. Ripley,1999,183989,7,tt0134119
Ride with the Devil,1999,13041,6,tt0134154
Sawdust Tales,1997,256,6,tt0134185
8MM,1999,125082,6,tt0134273
Butter,1998,368,4,tt0134380
"Mystery, Alaska",1999,25703,6,tt0134618
Disturbing Behavior,1998,21136,5,tt0134619
Duets,2000,9174,6,tt0134630
Existo,1999,206,5,tt0134645
Il gaucho,1964,276,6,tt0134668
Pitch Black,2000,226450,7,tt0134847
Provocateur,1997,289,4,tt0134912
Rasen,1998,3012,5,tt0134928
Soccer Dog: The Movie,1999,1550,3,tt0134969
Soundman,1998,246,5,tt0134974
Supernova,2000,17164,4,tt0134983
The Manhunt,1975,259,6,tt0135026
When Danger Follows You Home,1997,172,5,tt0135049
Black Light,1998,171,4,tt0135164
Bug Buster,1998,862,4,tt0135165
Blind Faith,1998,588,7,tt0135166
Implicated,1999,255,3,tt0135470
Loser,1996,156,4,tt0135526
Sapoot,1996,1021,5,tt0135641
Wind River,2000,345,6,tt0135707
Bang Boom Bang - Ein todsicheres Ding,1999,9726,7,tt0135790
Dominator,2003,126,4,tt0135991
English Babu Desi Mem,1996,2160,4,tt0136153
Hero,1997,598,6,tt0136242
Hideous Kinky,1998,6329,6,tt0136244
Koyla,1997,8299,6,tt0136352
Love Me Deadly,1972,502,5,tt0136376
Motello,1998,116,5,tt0136413
Seven Days of Grace,2006,101,4,tt0136517
Seasons of the Heart,1993,184,6,tt0136523
Webmaster,1998,1022,5,tt0136535
Love Fools,1998,248,4,tt0136964
Jerome,1998,129,5,tt0137036
Mars,1997,453,4,tt0137094
Maya,1993,2061,5,tt0137100
Ostinato destino,1992,193,4,tt0137142
Road Kill,1999,248,5,tt0137195
Rudolph the Red-Nosed Reindeer,1998,2566,5,tt0137201
Joe Finds Grace,2017,277,8,tt0137204
The Stranger,1987,216,5,tt0137291
200 Cigarettes,1999,14719,6,tt0137338
Arlington Road,1999,82189,7,tt0137363
Billy's Hollywood Screen Kiss,1998,3651,6,tt0137386
Chinese Hercules,1973,329,5,tt0137427
Cybernator,1991,287,2,tt0137452
Death Journey,1976,215,4,tt0137458
Entrapment,1999,108439,6,tt0137494
Extramarital,1998,422,4,tt0137505
Fight Club,1999,1876882,8,tt0137523
Ground Control,1998,2309,5,tt0137799
The Landlady,1998,564,4,tt0137904
So This Is Romance?,1997,167,5,tt0138063
Scary Movie,1991,721,4,tt0138078
The Sender,1998,725,3,tt0138089
Shakespeare in Love,1998,215356,7,tt0138097
The Sleep Room,1998,103,7,tt0138104
Sweet Savior,1971,169,4,tt0138121
Wilbur Falls,1998,179,5,tt0138192
The 24 Hour Woman,1999,384,5,tt0138279
Ambushed,1998,613,5,tt0138289
The Astronaut's Wife,1999,53299,5,tt0138304
Beretta's Island,1993,397,2,tt0138322
Cement,2000,409,6,tt0138353
Edge of Seventeen,1998,5866,6,tt0138414
The Fourth King,1997,100,5,tt0138451
Girl,1998,2713,5,tt0138467
Goosed,1999,389,4,tt0138474
Hit and Runway,1999,470,6,tt0138493
Idle Hands,1999,40098,6,tt0138510
If... Dog... Rabbit,1999,488,5,tt0138511
Intolerable Cruelty,2003,92345,6,tt0138524
Jack Brown Genius,1996,214,5,tt0138529
Kick,1999,233,5,tt0138531
Man of the Century,1999,1167,6,tt0138537
Judas Kiss,1998,3672,6,tt0138541
The Juniper Tree,1990,1669,6,tt0138545
The Lost World,1998,794,3,tt0138581
The Lucky Guy,1998,986,6,tt0138587
Twice Upon a Yesterday,1998,2478,6,tt0138590
Mara of the Wilderness,1965,100,5,tt0138593
Muggers,2000,264,5,tt0138631
Angel of the Night,1998,769,3,tt0138647
The Opportunists,2000,1127,5,tt0138681
Pi,1998,171051,7,tt0138704
Pigeonholed,1999,109,3,tt0138705
The Road to El Dorado,2000,85588,6,tt0138749
Seamless: Kidz Rule,1999,237,1,tt0138787
Standing on Fishes,1999,120,5,tt0138833
Story of a Bad Boy,1999,319,5,tt0138834
Taxman,1998,399,5,tt0138862
Ba mua,1999,3043,7,tt0138874
Tiny Heroes,1997,130,5,tt0138877
The Versace Murder,1998,252,3,tt0138910
Waterproof,2000,366,6,tt0138927
The Yards,2000,20096,6,tt0138946
Forty Days of Musa Dagh,1982,224,5,tt0138989
Albert,1998,212,5,tt0139006
Armstrong,1998,403,4,tt0139029
Around the Fire,1998,634,5,tt0139030
The Fairy King of Ar,1998,387,4,tt0139060
Bone Daddy,1998,1145,5,tt0139076
Cage II,1994,289,4,tt0139091
Cherry,1999,302,5,tt0139112
The Color of Evening,1990,158,5,tt0139124
Cruel Intentions,1999,180526,6,tt0139134
Inferno,1999,9043,5,tt0139151
Fashionably L.A.,1999,108,4,tt0139194
Floating,1997,633,6,tt0139216
Go,1999,67300,7,tt0139239
High Art,1998,9824,6,tt0139362
It Had to Be You,2000,1715,5,tt0139388
The Joyriders,1999,396,5,tt0139394
Lake Placid,1999,55488,5,tt0139414
Lighthouse,1999,1178,4,tt0139426
Message in a Bottle,1999,36067,6,tt0139462
The Minion,1998,1631,4,tt0139465
Naked Lies,1998,314,3,tt0139487
The Hallucinating Trip,1975,119,4,tt0139573
Shades,1999,507,5,tt0139606
Slam,1998,2221,7,tt0139615
Suspicious Minds,1997,162,4,tt0139630
Life in the Fast Lane,1998,256,4,tt0139645
Too Tired to Die,1998,502,5,tt0139649
Training Day,2001,396462,7,tt0139654
True Crime,1999,32378,6,tt0139668
True Friends,1998,177,5,tt0139669
Last Night of Love,1980,537,7,tt0139680
Varsity Blues,1999,41967,6,tt0139699
Small Time,1996,216,6,tt0139733
Wrestling with Alligators,1998,142,5,tt0139745
The Thirteenth Floor,1999,67673,7,tt0139809
The Boys,1998,1340,7,tt0139898
The Gardener,1998,237,3,tt0140067
Hitch Hike to Hell,1983,350,4,tt0140174
In God's Hands,1998,1105,5,tt0140282
Liebe deine Nachste!,1998,362,5,tt0140329
Loser Love,1999,160,4,tt0140337
The Insider,1999,161151,7,tt0140352
A Midsummer Night's Dream,1999,24541,6,tt0140379
Mumford,1999,8883,6,tt0140397
Dirty Linen,1999,126,5,tt0140439
Resurrection Man,1998,762,5,tt0140508
Surrender Dorothy,1998,325,5,tt0140587
Swing,1999,308,6,tt0140590
The Dinner,1998,1172,6,tt0140603
Tomorrow Night,1998,620,6,tt0140627
L'ultimo capodanno,1998,995,6,tt0140653
Whatever,1998,963,6,tt0140688
Air Bud: Golden Receiver,1998,5388,4,tt0140796
The Battle of the Last Panzer,1969,250,3,tt0140840
Bloodfight,1989,475,4,tt0140859
Kiss of a Stranger,1998,236,5,tt0140973
Forces of Nature,1999,32607,5,tt0141098
Free Enterprise,1998,3131,6,tt0141105
Jack Frost,1998,33600,5,tt0141109
The Ghost,2001,326,3,tt0141120
Gideon,1998,1121,6,tt0141121
Hyperspace,1984,214,5,tt0141270
Inspector Gadget,1999,45779,4,tt0141369
Isn't She Great,2000,2281,5,tt0141399
The Face of Alexandre Dumas: The Man in the Iron Mask,1998,212,4,tt0141574
Sorcerers,1998,294,4,tt0141843
Tales of the Third Dimension,1984,122,5,tt0141880
Terror,1978,1232,5,tt0141897
Town & Country,2001,4674,4,tt0141907
U-571,2000,78234,6,tt0141926
The War Zone,1999,9697,7,tt0141974
